Inspection_ID,DBA_Name,AKA_Name,License,Facility_Type,Risk,Address,City,State,Zip,Inspection_Date,Inspection_Type,Results,Violations,Latitude,Longitude,Location
2078890,"JIMENEZ  RESTAURANT, INC.","JIMENEZ  RESTAURANT, INC.",1573479,Restaurant,Risk 1 (High),5716 W DIVERSEY AVE ,CHICAGO,IL,60639,8/23/2017,Canvass Re-Inspection,Pass,"14. PREVIOUS SERIOUS VIOLATION CORRECTED, 7-42-090 - Comments: VIOLATION CORRECTED | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: VIOLATION CORRECTED | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: VIOLATION CORRECTED | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: VIOLATION CORRECTED | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: VIOLATION CORRECTED | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: VIOLATION CORRECTED. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: VIOLATION CORRECTED.",41.93134202,-87.76946868,"(41.931342018106, -87.76946867561927)"
2078947,PREMIER CATERING & EVENTS,PREMIER CATERING & EVENTS,2550205,Restaurant,Risk 1 (High),659 W DIVERSEY PKWY ,CHICAGO,IL,60614,8/24/2017,License,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED APPROXIMATELY 15 LIVE SMALL FLIES ON WALLS INSIDE AND OUTSIDE OF THE MOP CLOSET. ALSO, NO CURRENT PEST CONTROL LOG BOOK WAS AVAILABLE DURING THE INSPECTION. INSTRUCTED TO REMOVE FLIES, CLEAN AND SANITIZE THE AFFECTED AREA, AND PROVIDE A CURRENT PEST CONTROL LOG BOOK FOR THE PREMISES. SERIOUS VIOLATION  7-38-020. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST REPAIR BROKEN DOOR GASKETS ON SMALL PREP COOLERS BEHIND PREP AREA. INSTRUCTED TO MAINTAIN. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST DETAIL CLEAN INTERIOR OF FRONT DISPLAY CASE, AND INTERIOR OF SMALL OVEN IN PREP AREA. INSTRUCTED TO MAINTAIN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST CLEAN DEBRIS AND DUST FROM FLOORS IN MOP CLOSET, AND FROM DRY STORAGE ROOM IN REAR. INSTRUCTED TO MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED STAINED CEILING TILES IN STAFF KITCHEN BREAK AREA IN REAR. CLEAN EXCESSIVE DUST FROM CEILING VENTS IN MOP CLOSET AND IN SMALL DRY STORAGE ROOM IN REAR. INSTRUCTED TO MAINTAIN. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST REPAIR LEAK FROM UNDERNEATH COUNTER TOP COFFEE MACHINE BEHIND FRONT COUNTER. INSTRUCTED TO MAINTAIN. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: MUST REMOVE OR ORGANIZE EXCESSIVE CLUTTER FROM REAR DRY STORAGE ROOM. ELEVATE ITEMS 6' OFF FLOOR TO PREVENT RODENT HARBORAGE. INSTRUCTED TO MAINTAIN.",41.93267185,-87.64588284,"(41.93267184507835, -87.64588284297157)"
2078941,Savanna Restaurant,Savanna Restaurant,2463966,Restaurant,Risk 1 (High),4111 N LINCOLN AVE ,CHICAGO,IL,60618,8/24/2017,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: PREP AREA REACH IN 2-DOOR COOLERS (ALONG COOKING LINE) DOOR RUBBER GASKETS RIPPED ALSO OBSERVED ACCUMULATED ICE BUILD UP INSIDE BLACK 1-DOOR REACH IN COOLER CONDENSER. MUST REPAIR/REPLACE COOLERS DAMAGED DOOR RUBBER GASKETS AND REMOVE ICE BUILD UP INSIDE COOLER. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: OBSERVED ONE CRACKED CEILING LIGHT COVER ABOVE PREP AREA. MUST REPLACE DAMAGED CEILING LIGHT COVER. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED FOOD DEBRIS ON WALL BEHIND DISHWASH 3-COMPARTMENT SINK. MUST CLEAN WALL AND MAINTAIN. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED GREASE BUILD UP ON VENTILATION HOOD FILTERS. MUST CLEAN VENTILATION HOOD FILTERS. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NO BACKFLOW PREVENTION DEVICE ON ICE MACHINE WATER LINE. MUST PROVIDE AND MAKE VISIBLE BACKFLOW PREVENTION DEVICE FOR ICE MACHINE. | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: OBSERVED BOTH PLASTIC ICE SCOOPS IMPROPERLY STORED ON TOP OF ICE MACHINE. MUST PROVIDE CLEAN CONTAINER FOR ICE SCOOPS.",41.95634989,-87.68012913,"(41.95634989191906, -87.68012913494145)"
2078935,"SABORES DE AMERICA, KATAKANA KOKO MEXICAN GRILL","SABORES DE AMERICA, KATAKANA KOKO MEXICAN GRILL",2493152,Restaurant,Risk 1 (High),3809-3811 N HARLEM AVE ,CHICAGO,IL,60634,8/24/2017,Canvass,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: NOTED WALLS AND CEILING IN POOR REPAIR WITH HOLE/OPENING INSIDE EMPLOYEE WASHROOM. INSTRUCTED TO FIX.-----------MUST SEAL HOLES ON WALLS BEHIND FRONT BAR. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN EXTERIOR SURFACES OF COOKING EQUIPMENT WITH GREASE ACCUMULATION. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN FLOORS WITH GREASE BUILD-UP UNDER AND AROUND COOKING EQUIPMENT IN PREP/COOKING AREA.",41.94921947,-87.80699727,"(41.94921947071411, -87.80699727423111)"
2078939,TAQUERIA GUERRERO,TAQUERIA GUERRERO,2550887,Restaurant,Risk 1 (High),2857 S ST LOUIS AVE ,CHICAGO,IL,60623,8/24/2017,License Re-Inspection,Pass,"16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: CORRECTED
BARRIER HAS BEEN ADDED 
 | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: CORRECTED
PEST CONTROL LOGBOOK ON SITE, SERVICE HAS BEEN CONDUCTED
 | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: CORRECTED
OUTSIDE GARBAGE CONTAINER NOW ON SITE

 | 22. DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK - Comments: CORRECTED
CHEMICAL TEST STRIPS NOW ON SITE
 | 2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: CORRECTED
REACH IN COOLER NOW AT 37.7 DEGREES AIR TEMP.
",41.83908027,-87.71205827,"(41.83908026995743, -87.71205826608029)"
2078931,LE PARIS BAKERY,LE PARIS BAKERY NO 3,2391815,Restaurant,Risk 1 (High),4450 S KEDZIE AVE ,CHICAGO,IL,60632,8/24/2017,Canvass,Pass,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: OBSERVED NO LABEL ON GELATINA, YOGURTS AND CAKES STORED IN REACH-IN COOLER AT FRONT DINING AREA. INSTRUCTED MANAGER THAT ALL PREPACKAGED FOODS ON PREMISES FOR SALE HAVE PROPER LABEL. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED INADEQUATE SPLASH GUARD AT ONE HANDSINK NEXT TO FOOD PREP TABLE. INSTRUCTED TO INSTALL.  | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED FOOD AND DEBRIS INSIDE CABINET UNDERNEATH FRYER. INSTRUCTED TO CLEAN AND MAINTAIN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED MISSING BASEBOARD UNDER 3 COMPARTMENT SINK. INSTRUCTED TO REPAIR AND SEAL.  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED MISSING CEILING TILES IN ONE OF RESTROOMS. INSTRUCTED TO REPAIR AND MAINTAIN.   | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: OBSERVED EMPLOYEES AND MANAGER NOT WEARING HAIR RESTRAINTS. INSTRUCTED TO WEAR HAIR RESTRAINTS AT ALL TIMES IN FOOD PREP AREA. ",41.81211931,-87.7042792,"(41.812119310606526, -87.70427920302824)"
2078930,MCDONALDS  #29307,MCDONALDS  #29307,1595934,Restaurant,Risk 2 (Medium),3241 W NORTH AVE ,CHICAGO,IL,60647,8/24/2017,Short Form Complaint,Pass,,41.90998202,-87.70865698,"(41.90998202237547, -87.70865698199712)"
2078790,GEORGE'S CARRYOUTS,GEORGE'S CARRYOUTS,7332,Restaurant,Risk 1 (High),7301 S KEDZIE AVE ,CHICAGO,IL,60629,8/22/2017,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED THE CHAR GRILL NOT CLEAN, INSTRUCTED TO CLEAN.ALSO CLEAN AND SANITIZE REAR SLICER. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED COUPLE CEILING TILES IN FRONT DINING AREA WATER DAMAGED, INSTRUCTED TO REPLACE.",41.76080612,-87.70251735,"(41.7608061174595, -87.70251735250555)"
2078932,GABY'S PANADERIA Y PIZZERIA,PANADERIA Y PIZZERIA LA VILLA,2550529,Bakery,Risk 1 (High),5050-5054 W FULLERTON AVE ,CHICAGO,IL,60639,8/24/2017,License Re-Inspection,Pass,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: Inspector Comments: MUST LABEL REPACKAGED DESSERTS,BREAD ON DISPLAY FOR SALE WITH PROPER INFO GIVEN.MUST LABEL PRODUCTS IN BOTTLES PROPERLY | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: Inspector Comments: MUST INVERT MULTIUSE PANS ON OVER HEAD SHELVING UNITS | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Inspector Comments: MUST REPAIR OR REPLACE MISSING DOOR HANDLE ON WALK IN COOLER EXTERIOR OF DOOR & WORN DOOR GASKETS,WORN DOOR GASKETS ON PIZZA PREP COOLER,PROOFING BOX & WALK IN FREEZER DOORS | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Inspector Comments: MUST CLEAN GREASE AND FOOD DEBRIS FROM FRYER CABINET,DOUGH MACHINE,KNEEDING MACHINE,FLOOR MIXER,STORAGE CABINETS,DOLLIES,ALL STORAGE SHELVES,WALK IN COOLER SHELVING UNITS & FAN GUARD COVERS,PREP TABLES,PIZZA OVEN,EXTERIOR OF FOOD STORAGE CONTAINERS.MUST REMOVE ICE BUILD UP ON WALK IN FREEZER COMPRESSOR UNIT. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Inspector Comments: MUST CLEAN FOOD DEBRIS FROM FLOOR IN WALK IN COOLER AND FREEZER.MUST MAKE FLOOR SMOOTH AND EASILY CLEANABLE AT ENTRY TO WALK IN COOLER | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Inspector Comments: MUST REPAIR OR REPLACE STAINED CEILING TILES IN FRONT AND REAR PREP & DINING AREAS,MISSING WALL BASE IN DINING AREA BEHIND TOY MACHINE.MUST CLEAN FOOD DEBRIS FROM WALLS AND CEILINGS IN WALK IN COOLER.MUST ADJUST THRESHOLD AT FRONT SOUTH EAST DOOR | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: Inspector Comments: MUST REPLACE BURNOUT LIGHT AT HOOD OF COOKING EQUIPMENT IN REAR PREP AREA | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Inspector Comments: MUST REMOVE GARDEN HOSE FROM INSIDE OF PROOFING BOX THAT IS LEADING TO FLOOR DRAIN.MUST REPAIR OR REPLACE LEAKY BACK FLOW DEVICE ON MOP SINK. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: 
 Inspector Comments: MUST PROVIDE THERMOMETER FOR WALK IN COOLER | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: Inspector Comments: MUST PROVIDE HOOKS TO HANG WET MOPS . | 2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: TABLE TOP PIZZA HOT HOLDING UNIT IS 169.7F",41.92425667,-87.75325758,"(41.92425666505584, -87.7532575799249)"
2078928,GROUNDSWELL COFFEE ROASTERS,Groundswell,2492693,Restaurant,Risk 1 (High),5008 N LINCOLN AVE ,CHICAGO,IL,60625,8/24/2017,Canvass,Pass,"42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: Food handlers must have hair restraints when working around open food. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Raw wooden shelvings at the rear dry storage room must be sealed using a non-toxic finish and maintain. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Small water leak at the base of the faucet at the dishwashing 3 compartment sink.Instructed to repair plumbing leak and maintain.",41.97209298,-87.69095826,"(41.97209297588227, -87.69095826336621)"
2078929,CHICAGO'S COMMUNITY KITCHENS,CHICAGO'S COMMUNITY KITCHENS,1496245,Restaurant,Risk 1 (High),4100 W ANN LURIE PL ,CHICAGO,IL,60632,8/24/2017,Canvass,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED KITCHEN AND STORAGE ROOM LIGHT SHIELDS, CEILING TILES, AND CEILING VENTS NOT CLEAN, INATRUCTED TO CLEAN. ALSO REMOVE WATER FROM LIGHT SHIELDS IN THE WALK-IN COOLER. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED THE FOLLOWING NOT CLEAN OVENS, AND HOT HOLDING/PROOFER UNIT, INSTRUCTED TO CLEAN.",41.81643747,-87.72631748,"(41.816437469635666, -87.72631747788576)"
2078925,CHURROS XOCHI,CHURROS XOCHI,2551105,Restaurant,Risk 2 (Medium),3544 E 106TH ST ,CHICAGO,IL,60617,8/24/2017,License,Fail,"11. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED - Comments: NO EXPOSED HAND SINK IN FRONT PREP AREA BEHIND FRONT COUNTER.MUST INSTALL WITH SOAP AND TOWEL DEVICE.
CRITICAL VIOLATION 7-38-030
NO CITATION | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: MUST PROVIDE CONTRACT FOR OUTSIDE GARBAGE AREA.
SERIOUS VIOLATION 7-38-020 | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NO MOP SINK ON PREMISES.MUST INSTALL WITH BACKFLOW PREVENTER DEVICE. ALSO  NO WATER LINE/ PLUMBING INSTALLED FOR TOP LOADING TAYLOR DESSERT MACHINE IN FRONT PREP AREA. MUST INSTALL. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: OBSERVED VERY HIGH WEEDS OUTSIDE WEST ENTRY DOOR. MUST REMOVE.",41.70285191,-87.53713929,"(41.70285190603626, -87.537139292445)"
2078926,"ZAKOM FOOD MART, INC","ZAKOM FOOD MART, INC",2550227,Grocery Store,Risk 3 (Low),4158 W 16TH ST BLDG ,CHICAGO,IL,60623,8/24/2017,License Re-Inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: CORRECTED
NO EVIDENCE OF RODENT ACTIVITY AT THIS TIME
DOOR NOW RODENT PROOFED
 | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: ALL CHIP CARBOARD TRAYS THAT ARE GREASE STAINED MUST BE REMOVED AND REPLACED. CORRECT AND MAINTAIN. ALL EQUIPMENT IN POOR REPAIR MUST BE REMOVED.  | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CORRECTED
 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CORRECTED
 | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: CORRECTED
 | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: CORRECTED
",41.85891036,-87.72978213,"(41.85891036405756, -87.72978213290108)"
2078923,THE ATLANTIC BAR & GRILL,THE ATLANTIC BAR & GRILL,12594,Restaurant,Risk 1 (High),5062 N LINCOLN AVE ,CHICAGO,IL,60625,8/23/2017,Canvass Re-Inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: PEST ACTIVITY HAS BEEN MINIMIZED,ORKIN PEST CONTROL SERVICED THE PREMISES ON 8/20/2017 ALSO,THE REAR DOOR IS NOW PEST-PROOFED. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: CORRECTED. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED TORN DOOR GASKETS AT THE KITCHEN 2 DOOR STAND-UP COOLER.INSTRUCTED TO REPLACE AND MAINTAIN. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CORRECTED. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CORRECTED. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CORRECTED. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: CORRECTED.",41.97341239,-87.69181746,"(41.97341239266947, -87.69181746370495)"
2078789,AASJM INC.,CLARK,2551028,Grocery Store,Risk 3 (Low),5400 W DIVERSEY AVE ,CHICAGO,IL,60639,8/22/2017,License,Not Ready,,41.93144566,-87.76139875,"(41.93144565805626, -87.76139874871657)"
2078924,FAT CHRIS'S PIZZA AND SUCH,FAT CHRIS'S PIZZA AND SUCH,2550888,Restaurant,Risk 1 (High),1706-1708 W FOSTER AVE ,CHICAGO,IL,60640,8/23/2017,License,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: HOLES NOTED IN THE FOLLOWING WALLS: AT THE FRONT COUNTER. OPEN SEAMS/CREVICES IN THE RAW WOOD BEHIND THE WALK-IN COOLER AT THE FRONT COUNTER. IN THE WALL ACROSS FROM THE THREE COMPARTMENT SINK. OPEN CEILING ABOVE THE WALL AT THE ENTRANCE TO THE DRY STORAGE. OPEN SEAM/CREVICE AT THE WALL OF THE THREE COMPARTMENT SINK. MUST SEAL BOTTOM WALL/RAW WOODEN SEPARATOR BETWEEN THE OVEN AND REFRIGERATION AREA. MUST SEAL ALL. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: INOPERABLE VENTILATION IN THE CUSTOMER SOUTH WASHROOM. MUST REPAIR/REPLACE. 
MUST PROVIDE A DRAIN BOARD FOR THE THREE COMPARTMENT SINK. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: ALL STORED ITEMS AND CONSTRUCTION MATERIAL STORED ON THE REAR WALKWAY MUST BE REMOVED TO PREVENT RODENT HARBORING.",41.97624213,-87.67242685,"(41.976242134828354, -87.6724268472438)"
2078922,GIANT,GIANT,2442931,Restaurant,Risk 1 (High),3209 W ARMITAGE AVE ,CHICAGO,IL,60647,8/23/2017,Canvass,No Entry,,41.91728802,-87.7073727,"(41.91728802065993, -87.70737270122645)"
2078921,LONE STAR BBQ BAR,LONE STAR BBQ BAR,2428621,Restaurant,Risk 1 (High),3350 N HARLEM AVE ,CHICAGO,IL,60634,8/23/2017,Canvass,No Entry,,41.94124214,-87.80700926,"(41.941242141901604, -87.80700925680553)"
